gene_name.GENEID,gene_name.GENENAME,MUT_12DPA_R1,MUT_12DPA_R2,MUT_12DPA_R3,WT_12DPA_R1,WT_12DPA_R2,MUT_14DPA_R1,MUT_14DPA_R2,MUT_14DPA_R3,WT_14DPA_R1,WT_14DPA_R2
ENSMUSG00000053615,Gm9913,0.03,0.01,0.05,0.02,0.04,0.01,0.01,0.01,0.04,0.02
ENSMUSG00000053617,Sh3pxd2a,79.3,112.77,122.96,85.36,90.42,71.03,81.85,63.67,51.36,56.33
ENSMUSG00000053624,Gykl1,0,0,0,0,0,0,0,0,0,0.01
ENSMUSG00000053626,Tll1,0.53,0.59,0.5,1.6,2.31,0.55,0.32,0.37,1.53,1.1
ENSMUSG00000053641,Dennd4a,5.36,6.23,6.88,6.52,7.9,4.32,4.88,4.18,4.84,6.33
ENSMUSG00000053644,Aldh7a1,3.86,3.8,5.51,3.5,5.86,2.59,4.16,3.36,3.21,3.38
ENSMUSG00000053646,Plxnb1,15.61,19.62,21.08,15.34,20.8,11.01,10.53,10.64,10.94,15.18
ENSMUSG00000053647,Gper1,0.4,0.51,0.53,1.05,0.98,0.4,0.62,0.34,0.68,0.6
ENSMUSG00000053654,Krt42,1328.39,1357.25,1946.12,3464.52,3768.36,1059.61,1458.08,1079,2111.38,2178.7
ENSMUSG00000053675,Tgm5,18.63,28.66,12.64,12.58,9.4,27.87,23.48,23.55,9.43,5.16
ENSMUSG00000053678,Defb40,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000053684,BC048403,3.98,5.5,6.55,2.62,2.87,4.84,3.43,3.08,1.72,2.57
ENSMUSG00000053687,Dpep2,2.96,2.48,3.87,1.38,1.35,2.31,2.81,1.8,0.84,1.15
ENSMUSG00000053693,Mast1,0.03,0.07,0.03,0.03,0.03,0.04,0.03,0.03,0.02,0.07
ENSMUSG00000053695,Defb37,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000053702,Nebl,14.61,19.49,12.59,14.7,13.34,17.53,14.3,14.04,11.93,12.16
ENSMUSG00000053706,B430305J03Rik,0.08,0.1,0.08,0.08,0.16,0.04,0.09,0.06,0.13,0.17
ENSMUSG00000053714,4732471J01Rik,0.57,0.53,0.49,0.29,0.36,0.4,0.23,0.25,0.17,0.14
ENSMUSG00000053716,Dusp7,51.43,69.49,74.38,41.9,47.48,56.32,38.34,44.12,21.92,32.08
ENSMUSG00000053719,Klk1b26,0,0,0,0.07,0.13,0,0.02,0,0.08,0
ENSMUSG00000053720,Vmn2r43,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000053729,Spinkl,0,0,0,0,0,0,0,0,0.02,0
ENSMUSG00000053730,Tmem39b,4.1,4.32,5.97,2.52,3.25,4.17,3.13,3.7,2.12,3.76
ENSMUSG00000053742,Gm5114,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000053746,Ptrh1,16.06,19.4,16.67,17.7,13.71,23.52,18.49,22.11,11.33,11.89
ENSMUSG00000053747,Sox14,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000053749,Gm9920,0.34,0.35,0.45,0.3,0.28,0.65,0.26,0.44,0.15,0.32
ENSMUSG00000053754,Chd8,23.26,30.22,31.73,17.89,25.96,22.48,19.87,19.82,14.89,18.68
ENSMUSG00000053765,Oas1f,6.58,5.95,13.78,0.38,1.3,12.59,6.07,5.14,0.67,2.08
ENSMUSG00000053768,Chchd3,26.93,27.62,33.04,14.06,17.17,25.77,22.67,22.57,13.31,16.38
ENSMUSG00000053769,Lysmd1,5.4,5.94,6.07,5.34,3.89,5,4.9,4.86,2.88,3.64
ENSMUSG00000053773,Rdh8,0.02,0,0.04,0,0,0,0,0,0,0
ENSMUSG00000053774,Ubxn7,13.13,16.65,15.82,9.89,10.58,16.13,12.46,12.52,7.81,10.07
ENSMUSG00000053783,1700016K19Rik,0.21,0.14,0.15,0,0.03,0.15,0.14,0.04,0.02,0.05
ENSMUSG00000053790,Defb38,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000053797,Krt16,5194.95,7708.1,2921.91,4684.93,4523.77,5134.28,4797.16,4268.88,2853.24,2092.89
ENSMUSG00000053799,Exoc6,4.45,4.17,4.03,2.09,2.84,3.24,3.2,3.5,1.8,3.29
ENSMUSG00000053801,Grwd1,7.27,8.59,11.44,7.42,7.58,6.57,6.44,6.51,3.7,6.19
ENSMUSG00000053815,Olfr744,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000053819,Camk2d,19.35,22.64,23.73,13.35,16.02,20.27,18.29,15.43,11.93,11.65
ENSMUSG00000053820,Bcl2a1c,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000053821,Gm9922,0.07,0.16,0.08,0.22,0.23,0.1,0.05,0.15,0.34,0.16
ENSMUSG00000053825,Ppfia2,0.07,0.02,0.05,0.15,0.09,0.02,0.16,0.04,0.19,0.09
ENSMUSG00000053830,Gm9923,0.61,0.84,1.16,0.27,1,1.41,0.94,0.82,0.65,0.54
ENSMUSG00000053835,H2-T24,0.04,0.12,0.14,0.1,0.31,0.05,0.14,0.12,0.21,0.31
ENSMUSG00000053838,Nudcd3,18.51,24.46,20.33,14.25,17.11,19.08,17,16.91,8.89,11.68
ENSMUSG00000053841,Txlna,23.56,26.52,32.24,15,16.22,18.69,16.08,15.12,7.77,11.06
ENSMUSG00000053846,Lipg,1.25,1.71,1.95,1.41,1.74,0.75,0.78,0.8,0.48,1.03
ENSMUSG00000053852,Gpr112,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000053856,Dnajc5g,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000053861,Gm9925,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000053862,Slc51b,0,0,0.02,0.06,0,0,0,0,0,0
ENSMUSG00000053863,Mepe,0,0.04,0.2,0.03,0.05,0.01,0.05,0.06,0.09,0.11
ENSMUSG00000053868,Gm5142,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000053870,Fpgt,5.85,7.13,7.04,5.25,5.04,6,4.98,5.86,3.97,5.53
ENSMUSG00000053873,Aym1,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000053877,Srcap,20.9,28.31,32.58,21.28,25.32,18.91,13.73,16.81,10.82,15.9
ENSMUSG00000053886,Sh2d4a,10.96,12.48,11.11,9.13,7.22,11.41,9.53,9.46,5.09,7.38
ENSMUSG00000053896,4933409G03Rik,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000053897,Slc39a8,0.38,0.45,0.46,0.18,0.28,0.37,0.34,0.32,0.2,0.35
ENSMUSG00000053898,Ech1,54.55,56.57,45.78,26.88,25.35,52.43,50.19,48.42,25.9,27.45
ENSMUSG00000053907,Mat2a,24.1,23.46,30.34,25.01,30.26,16.33,17.13,18.06,16.51,26.98
ENSMUSG00000053909,Rhox10,0.3,0.78,0.2,0.56,0.41,0.49,0.45,0.31,0.28,0.15
ENSMUSG00000053914,Kdm4d,0.02,0.03,0.04,0.02,0.11,0.03,0.03,0.03,0.04,0.04
ENSMUSG00000053916,Nanp,4.1,4.38,4.21,3.06,2.67,3.92,4.03,4.12,2.38,3.34
ENSMUSG00000053929,Cyhr1,22.26,26.69,25.65,15.67,17.24,23.54,20.47,18.13,9.93,14.25
ENSMUSG00000053930,Shisa6,0,0,0.01,0,0,0.01,0.02,0.01,0,0
ENSMUSG00000053931,Cnn3,26.52,18.17,31.14,39.08,39.69,13.88,18.3,14.68,23.94,22.76
ENSMUSG00000053950,Adnp2,6.81,8.48,9.33,6.59,7.57,6.55,5.27,6.54,3.99,5.48
ENSMUSG00000053961,Ang5,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000053963,6330403A02Rik,0.01,0.01,0.02,0.04,0.04,0.01,0.01,0.04,0.04,0.02
ENSMUSG00000053964,Lgals4,1.65,1.91,1.31,0.75,1.18,1.75,1.33,1.81,0.98,1.03
ENSMUSG00000053965,Pde5a,3.33,2.53,2.65,3.44,3.28,2.08,1.89,1.4,2.58,3.26
ENSMUSG00000053977,Cd8a,0.01,0.01,0.03,0,0.03,0.01,0.01,0.01,0,0.01
ENSMUSG00000053979,A730045E13Rik,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000053980,Gm9930,0.17,0.14,0.07,0.26,0.23,0.04,0.23,0.11,0.28,0.13
ENSMUSG00000053985,Zfp14,0.49,0.45,0.25,0.65,0.4,0.21,0.24,0.24,0.26,0.4
ENSMUSG00000054000,Tusc1,2.78,3.62,3.9,2.33,4.97,2.71,2.51,2.7,1.63,2.13
ENSMUSG00000054003,Tdrd9,0.01,0.04,0.01,0,0.14,0,0.01,0.01,0,0
ENSMUSG00000054005,Mill1,1.78,2.02,1.37,0.31,0.39,0.85,0.94,0.54,0.13,0.57
ENSMUSG00000054008,Ndst1,59.88,87.14,81.55,36.19,36.23,55.77,51.32,45.93,20.93,27.84
ENSMUSG00000054013,Tmem179,0.07,0.01,0.03,0.01,0.01,0.01,0,0,0.02,0
ENSMUSG00000054021,Sirt5,2.22,1.97,2.07,1.32,1.7,1.82,1.63,1.35,1.16,1.89
ENSMUSG00000054027,Nt5dc3,1.05,1.2,1.84,1.08,1.63,0.77,0.55,0.69,0.75,0.87
ENSMUSG00000054033,Adam39,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000054034,Tceal5,0.09,0,0,0,0.04,0.27,0.01,0,0.45,0.05
ENSMUSG00000054036,Olfr279,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000054046,Klk13,83.32,86.59,44.88,31.5,30.14,78.17,54.68,60.69,22.45,17.38
ENSMUSG00000054051,Ercc6,3.48,5.37,4.56,3.53,4.74,3.78,2.25,3.09,2.34,3.2
ENSMUSG00000054052,Rdh19,0.01,0.02,0.01,0.02,0.12,0.04,0,0,0.01,0.03
ENSMUSG00000054054,Olfr309,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000054057,A930004D18Rik,1.15,1.38,1.77,0.75,1.16,0.77,1.22,1.02,0.57,0.74
ENSMUSG00000054065,Pkp3,242.22,327.04,269.75,183.2,198.54,258.56,239.08,223.51,106.31,132.86
ENSMUSG00000054069,6030452D12Rik,0.01,0,0.01,0,0,0,0,0,0.01,0
ENSMUSG00000054072,Iigp1,0.09,0.05,0.11,1.41,0.24,0.08,0.4,0.14,0.37,0.2
ENSMUSG00000054074,Skida1,0.42,0.72,0.48,0.64,0.76,0.68,0.52,0.64,0.53,0.73
ENSMUSG00000054079,Utp18,8.79,9.89,11.35,7.44,7.69,9.45,7.31,8.02,5.09,7.67
ENSMUSG00000054083,Capn12,2.79,3.22,2.5,10.48,27.86,2.34,1.47,1.85,5.91,8.98
ENSMUSG00000054087,Fbxw14,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000054091,1810037I17Rik,182.79,118.66,137.89,57.71,32.24,134.07,155.22,149.27,50.43,57.76
ENSMUSG00000054099,Slc25a40,2.37,2.55,2.39,3.04,5.15,1.86,1.73,1.62,3.01,3.63
ENSMUSG00000054102,Nlrp9a,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000054106,Try4,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000054115,Skp2,1.71,1.43,2.02,1.22,1.6,0.74,0.79,0.83,0.88,1.32
ENSMUSG00000054116,E130116L18Rik,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000054117,Zdhhc25,0,0,0,0.01,0,0.03,0,0,0,0
ENSMUSG00000054128,H2-T3,0.04,0,0,0,0,0,0,0.02,0,0
ENSMUSG00000054134,Umodl1,0,0,0,0,0,0.05,0,0,0.04,0
ENSMUSG00000054136,Adm2,1.48,0.54,0.48,1.17,2.09,0.08,0.55,0.1,0.45,0.53
ENSMUSG00000054141,Olfr24,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000054142,Vmn1r236,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000054146,Krt15,45.41,90.7,134.19,1.68,17.8,52.98,44.43,76.4,3.63,25.5
ENSMUSG00000054150,Syne3,3.79,4.9,7.55,5.98,8.16,2.48,3.28,2.83,4.26,6.07
ENSMUSG00000054156,Gm4894,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000054160,Nkx2-4,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000054161,Fam83e,0.2,0.18,0.23,0.09,0.15,0.44,0.11,0.23,0.04,0.09
ENSMUSG00000054162,Spock3,0.01,0.04,0.01,0.01,0.05,0,0.02,0.02,0.03,0.06
ENSMUSG00000054169,Ceacam10,0.05,0,0.05,0,0,0.02,0,0,0,0
ENSMUSG00000054191,Klf1,0.08,0.05,0.07,0.02,0.01,0.02,0.03,0.01,0.01,0.04
ENSMUSG00000054196,Cthrc1,8.21,3.53,10.49,22.41,21.55,0.64,7.4,3.52,17.55,13.67
ENSMUSG00000054199,Gon4l,5.03,8.45,7.36,5.98,6.39,4.91,2.92,4.01,3.1,3.96
ENSMUSG00000054200,Ffar4,0.24,0.14,0.21,0.09,0.08,0.16,0.26,0.16,0.04,0.1
ENSMUSG00000054203,Ifi205,0.01,0.59,0.2,0.15,0.03,0.33,0.19,0.4,0.1,0.11
ENSMUSG00000054204,Fam150b,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000054206,Gzmm,0.18,0.22,0.16,0.06,0.16,0.1,0.09,0.16,0.07,0.08
ENSMUSG00000054215,Sprr2k,25.03,23.31,4.16,6.25,3.45,1.17,2.05,1.14,1.96,2.22
ENSMUSG00000054226,Tprkb,4.45,4.84,5.54,3.34,4.19,3.55,4.13,3.3,2.74,3.79
ENSMUSG00000054236,Olfr481,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000054237,Fra10ac1,4.03,4.87,4.84,2,2.29,3.39,3.67,3.36,1.79,2.18
ENSMUSG00000054252,Fgfr3,44.38,45.63,45.79,14.12,17.59,43.21,30.17,32.89,11.9,16.98
ENSMUSG00000054256,Msi1,4.28,4.22,6.28,12.8,19.38,2.7,4.01,2.86,7.39,12.85
ENSMUSG00000054258,Gm5082,0.14,0.35,0.21,0.16,0.17,0.22,0.32,0.16,0.04,0.18
ENSMUSG00000054263,Lifr,3.52,5.91,4.37,7.64,5.93,2.39,3.96,3.83,7.99,8.23
ENSMUSG00000054266,Serpinb9d,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000054272,Zscan4c,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000054277,Arfgap3,3.09,2.82,4.21,4.95,4.89,1.71,3.1,2.16,3.49,3.6
ENSMUSG00000054280,Prr14l,12.6,12.52,11.93,7.48,9.56,9.55,6.51,7.77,4.33,7.65
ENSMUSG00000054293,A630033H20Rik,0.41,0.44,1.22,0.84,0.87,0.17,0.51,0.3,0.55,0.46
ENSMUSG00000054302,Eapp,26.99,28.47,29.77,21.46,19.36,32.03,29.83,32.82,13.69,20.1
ENSMUSG00000054309,Cpsf3,14.05,15.3,17.08,8.12,11.98,12.62,8.52,10.45,7.08,9.39
ENSMUSG00000054310,Obox1,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000054312,Mrps21,63.88,66.63,65.6,50.82,51.06,60.62,50.83,65.35,33.78,40.88
ENSMUSG00000054320,Lrrc36,0.06,0.02,0.03,0.05,0.06,0.03,0.03,0.03,0.04,0.04
ENSMUSG00000054321,Taf4b,2.52,2.71,3.39,1.63,1.77,2.35,1.52,1.91,1.18,1.97
ENSMUSG00000054325,Lce3a,42.35,79.79,13.11,6.79,10.91,6.02,7.05,7.51,1.49,1.73
ENSMUSG00000054342,Kcnn4,0.65,0.76,3.9,1.04,0.78,0.33,0.45,0.67,0.69,0.57
ENSMUSG00000054351,4930553M12Rik,0,0.09,0.09,0,0,0,0,0,0,0
ENSMUSG00000054360,Bsx,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000054362,BC055111,0,0,0.01,0.01,0,0.01,0,0,0,0
ENSMUSG00000054364,Rhob,29.57,30.69,30.61,38.43,53.51,18.44,25,24.64,26.68,34.88
ENSMUSG00000054381,Zfp747,3.25,3.52,3.1,2.29,2.67,3.23,2.36,2.25,1.44,2.62
ENSMUSG00000054383,Pnma1,0.17,0.26,0.16,0.18,0.29,0.15,0.13,0.16,0.18,0.21
ENSMUSG00000054385,Ceacam2,0,0.01,0.01,0,0,0,0,0,0,0
ENSMUSG00000054387,Mdm4,10.02,11.61,10.07,7.83,10.02,7.36,7.08,6.1,7.64,9.24
ENSMUSG00000054400,Cklf,4.4,3.53,4.25,4.27,3.75,2.38,3.19,3.43,2.64,3.17
ENSMUSG00000054404,Slfn5,0.53,0.55,1.03,1.63,1.7,0.34,0.63,0.49,1.16,1.28
ENSMUSG00000054405,Dnajc8,29.09,30.61,31.6,21.39,21.13,27.2,23.7,25.64,14.15,18.01
ENSMUSG00000054406,Olfr411,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000054408,Spcs3,21.32,21.03,24.52,14.36,16.83,18.16,18.36,19.12,12.39,16.47
ENSMUSG00000054409,Tmem74,0.01,0.02,0.02,0.01,0.01,0.01,0.01,0,0,0.01
ENSMUSG00000054414,Slc30a7,7.34,7.6,9.26,5.31,6.86,8.39,4.86,5.68,4.76,4.79
ENSMUSG00000054417,Cyp3a44,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000054422,Fabp1,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000054423,Cadps,0.14,0.3,0.1,0.11,0.46,0.07,0.1,0.11,0.26,0.17
ENSMUSG00000054428,Atpif1,227.96,228.82,243.01,160.51,139.69,230.82,209.14,241.71,121.8,148.07
ENSMUSG00000054431,Olfr450,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000054434,Tmem120b,6.55,6.22,6.25,4.18,6.91,6.73,4.78,4.86,4.21,4.09
ENSMUSG00000054435,Gimap4,0.63,0.66,0.99,1.9,2.43,0.38,0.63,0.75,2.07,1.92
ENSMUSG00000054446,Cpa1,0,0,0,0.01,0,0,0,0,0,0.03
ENSMUSG00000054450,Gm9945,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000054452,Aes,161.95,187.77,203.62,103.24,124.56,181.22,117.69,141.46,62.52,87.82
ENSMUSG00000054453,Sytl5,0.01,0.06,0.02,0.07,0.06,0.02,0.04,0.01,0.06,0.14
ENSMUSG00000054455,Vapb,10.64,11.3,12.29,6.15,7.09,9.3,6.78,6.43,4.98,5.73
ENSMUSG00000054459,Vsnl1,1.58,2.09,1.71,1.8,1.9,1.02,0.83,1.02,1.29,1.5
ENSMUSG00000054469,Lclat1,20.44,25.76,30.66,18.5,20.95,14.85,16.15,18.14,11.95,14.27
ENSMUSG00000054474,Thnsl2,2.28,1.96,3.1,2.12,2.5,1.8,2.04,1.34,1.73,2.71
ENSMUSG00000054477,Kcnn2,0.17,0.17,0.11,0.09,0.38,0.14,0.14,0.09,0.12,0.28
ENSMUSG00000054484,Tmem62,5.75,8.87,5.81,10.43,20.1,7.35,5.02,4.67,5.85,9.65
ENSMUSG00000054497,Tas2r130,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000054498,Olfr308,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000054499,Dedd2,29.61,42.29,28.46,26.99,39.98,39.84,35.43,33.58,18.18,21.04
ENSMUSG00000054509,Parp4,4,5.31,5.72,4.04,4.63,4.8,3.69,3.1,2.58,3.77
ENSMUSG00000054517,Trim65,1.63,1.83,1.97,1.12,1.19,1.01,0.91,0.83,0.83,1.1
ENSMUSG00000054519,Zfp867,1.95,2.05,2.06,1.25,1.54,1.46,1.89,1.87,1.18,1.71
ENSMUSG00000054520,Sh3bp2,2.39,2.46,4.88,2.42,2.14,2.31,3.33,3.47,1.82,3.13
ENSMUSG00000054523,Ms4a5,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000054526,Olfr1500,0,0.01,0,0,0,0,0,0,0,0
ENSMUSG00000054537,Tmprss11e,16.31,19.14,13.14,19.78,15.57,21.26,15.78,16.37,14.83,13.11
ENSMUSG00000054545,Ugt1a6a,9.45,10.88,11.97,4.97,5.68,12.52,9.28,9.15,3.99,4.34
ENSMUSG00000054555,Adam12,2.24,1.28,5.23,3.02,4.07,0.66,1.21,0.72,2.14,1.46
ENSMUSG00000054568,Usp17la,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000054580,Pla2r1,0.13,0.34,0.26,0.47,0.64,0.16,0.15,0.16,0.55,0.45
ENSMUSG00000054582,Pabpc1l,1.17,0.53,1.21,0.79,0.66,1.11,0.56,0.62,0.27,0.58
ENSMUSG00000054589,Gm9949,0.58,0.56,0.72,0.27,0.2,0.5,0.52,0.4,0.2,0.17
ENSMUSG00000054594,Oscar,0.1,0.25,0.77,0.35,0.46,0.08,0.12,0.25,0.14,0.23
ENSMUSG00000054598,9130230L23Rik,0.08,0.07,0.04,0.07,0.11,0,0.01,0.08,0.01,0.06
ENSMUSG00000054604,Cggbp1,21.94,23.92,28.73,17.25,18.23,20.21,18.22,18.7,12.03,15.64
ENSMUSG00000054611,Kdm2a,34.33,46.47,48.44,31.35,42.41,36.1,24.21,27.59,18.34,25.97
ENSMUSG00000054612,Mgmt,0.51,0.46,0.7,0.15,0.36,0.5,0.45,0.57,0.26,0.21
ENSMUSG00000054619,Mettl7a1,33.04,26.64,29.25,12.77,7.66,26.58,24.95,22.8,8.66,12.61
ENSMUSG00000054626,Xlr,0.22,0.19,0.31,0.04,0.12,0.21,0.19,0.14,0.1,0.07
ENSMUSG00000054630,Ugt2b5,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000054640,Slc8a1,1.86,1.94,2.67,1.69,1.69,1.15,1.74,1.42,1.39,1.59
ENSMUSG00000054641,Mmrn1,0.07,0,0.04,0.6,0.49,0.47,0.12,0.14,0.82,0.75
ENSMUSG00000054648,Zfp869,8.24,8.01,8.56,5.44,6.14,8.55,7.52,7.37,4.68,7.33
ENSMUSG00000054659,Pm20d2,2.07,2.65,3.89,0.8,1.02,2.24,1.88,2.03,0.66,0.95
ENSMUSG00000054662,Ano9,3.93,3.89,5.32,1.02,2.14,5.2,3.56,3.5,0.83,2.33
ENSMUSG00000054666,Olfr63,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000054667,Irs4,0,0,0.01,0,0,0,0,0,0,0
ENSMUSG00000054672,5830411N06Rik,0.07,0.05,0.01,0.02,0.03,0.05,0.05,0.02,0.01,0.03
ENSMUSG00000054675,Tmem119,5.95,7.64,7.76,16.06,22.68,1.96,9.81,4.39,10.58,11.29
ENSMUSG00000054676,1600014C10Rik,71.81,26.77,2.43,2.05,97.92,20.74,23.91,1.45,49.73,38.53
ENSMUSG00000054679,Srsf12,0.17,0.19,0.14,0.07,0.06,0.07,0.09,0.14,0.12,0.08
ENSMUSG00000054690,Emcn,2.07,2.37,3.5,7.13,9.32,1.27,2.77,2.18,5.73,9.14
ENSMUSG00000054693,Adam10,20.86,23.38,25.04,18.64,21.09,16.19,16.59,15.59,14.57,19.64
ENSMUSG00000054702,Ap1s3,10.02,13.35,12.08,7.06,5.3,14.7,9.95,9.38,4.75,5.33
ENSMUSG00000054708,Ankrd24,2.08,2.28,2.25,1.33,1.49,2.09,2.09,1.91,1.04,1.2
ENSMUSG00000054715,Zscan22,1.65,2.54,2.85,2.27,1.57,1.44,1.33,1.29,1.16,1.56
ENSMUSG00000054716,Zfp771,4.63,4.87,4.93,3.72,4.44,3.91,3.61,3.99,2.05,2.96
ENSMUSG00000054717,Hmgb2,53.99,35.95,61.71,20.9,24.86,25.87,28.56,46.18,18.97,30.85
ENSMUSG00000054720,Lrrc8c,0.91,1.34,1.92,2.42,2.14,0.38,0.83,0.7,1.59,2.21
ENSMUSG00000054723,Vmac,3.96,4.17,5.45,2.12,2.68,4.26,3.36,2.97,1.71,2.19
ENSMUSG00000054727,1700013H16Rik,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000054728,Phactr1,0.1,0.16,0.21,1.38,2.38,0.25,0.18,0.16,1.07,1.17
ENSMUSG00000054733,Msra,3.4,3.58,4.72,2.15,2.06,3.66,3.56,3.51,1.66,2.34
ENSMUSG00000054737,Zfp182,2.95,2.82,2.8,1.97,2.13,1.71,2.06,1.94,1.99,2.79
ENSMUSG00000054745,Gm9955,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000054746,Abca15,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000054752,Fsd1l,0.29,0.28,0.38,0.52,0.31,0.17,0.3,0.33,0.36,0.33
ENSMUSG00000054753,AU018091,0.58,0.74,0.81,0.12,0.23,0.37,0.12,0.17,0.12,0.13
ENSMUSG00000054757,Akr1c20,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000054759,Krtap5-2,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000054763,Defb42,0.01,0,0.01,0.07,0.05,0.02,0,0,0.04,0.02
ENSMUSG00000054764,Mtnr1a,0.01,0.01,0,0,0,0,0,0,0,0
ENSMUSG00000054766,Set,105.43,119.83,143.89,70.27,86,98.62,82.84,93.85,46.48,76.74
ENSMUSG00000054770,Kctd18,4.87,6.05,5.81,3.14,3.95,4.66,3.85,4.28,2.82,3.42
ENSMUSG00000054792,Klhl18,8.94,12.59,13.08,8.48,9.47,15.54,9.05,8.42,4.72,6.04
ENSMUSG00000054793,Cadm4,3.83,4.48,6.57,17.19,32.22,1.15,1.73,1.34,8.22,12.19
ENSMUSG00000054808,Actn4,228.02,301.53,269.89,187.03,235.8,214.41,192.48,204.41,116.12,156.27
ENSMUSG00000054814,Usp46,18.05,22.43,18.17,14.73,14.54,21.01,18.22,19.99,10.1,13.45
ENSMUSG00000054823,Whsc1l1,19.78,22.81,24.74,16.66,21.27,20.41,15.97,15.37,11.48,15.95
ENSMUSG00000054827,Cyp2c50,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000054836,Elp6,2.37,1.73,1.8,1.21,1.54,1.03,1.49,1.37,0.74,1.39
ENSMUSG00000054843,Atrnl1,8.87,12.08,10.48,7.05,10.17,8.91,8.26,8.33,6.26,8.6
ENSMUSG00000054850,6330419J24Rik,0.17,0.14,0.15,0.04,0.11,0.04,0.09,0.14,0.11,0.18
ENSMUSG00000054855,Rnd1,0.84,0.46,1.21,0.6,0.33,0.96,0.46,0.84,0.34,0.19
ENSMUSG00000054863,Fam19a5,1.54,2.18,2.3,1.27,1.74,1.24,1.21,1.19,1.01,1
ENSMUSG00000054871,Tmem158,1.97,2.13,1.96,1.13,1.83,1.22,1.72,1.57,0.92,1.03
ENSMUSG00000054874,Pcnxl3,20,28.53,26.98,13.99,21.21,21.37,15.38,16.08,9.95,12.83
ENSMUSG00000054885,4930578G10Rik,0,0,0,0,0,0,0.05,0.06,0.01,0
ENSMUSG00000054889,Dsp,1120.37,1830.92,1469.02,969.12,965.81,1526.32,1083.25,1109.37,545.87,617.14
ENSMUSG00000054890,Olfr1535,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000054892,Txk,0.19,0.2,0.41,0.14,0.19,0.37,0.31,0.19,0.15,0.21
ENSMUSG00000054893,Zfp667,0.59,0.47,0.37,0.46,0.35,0.31,0.19,0.43,0.28,0.46
ENSMUSG00000054894,Atp5s,4.37,2.83,2.93,1.36,2.63,2.55,3.05,2.98,1.62,1.76
ENSMUSG00000054901,Arhgef33,0.54,0.41,1.09,0.03,0.29,0.49,0.2,0.52,0.13,0.31
ENSMUSG00000054905,Stfa3,93.18,58.47,24.1,18.2,7.92,16.9,29.13,21.19,11.19,9.79
ENSMUSG00000054920,Klhl5,5.29,5.66,6,3.44,4.45,3.98,4.39,3.72,2.72,3.02
ENSMUSG00000054931,Zkscan4,0.56,0.33,0.71,0.33,0.39,0.26,0.47,0.51,0.37,0.33
ENSMUSG00000054932,Afp,0,0,0.05,0,0,0,0.02,0,0.01,0.02
ENSMUSG00000054934,Kcnmb4,2.77,2.84,2.02,1.11,0.7,1.24,1.62,1.13,0.74,0.54
